Date,Store,Product_Category,Region,Sales,Quantity
2024-10-17,Store_A,Food & Beverages,East,2254.16,9
2024-10-17,Store_B,Electronics,South,1307.65,4
2024-10-17,Store_B,Clothing,East,874.65,5
2024-10-17,Store_B,Home & Garden,West,568.94,4
2024-10-17,Store_B,Sports,East,486.82,6
2024-10-17,Store_B,Food & Beverages,South,1178.25,4
2024-10-17,Store_C,Electronics,East,1429.7,4
2024-10-17,Store_C,Clothing,South,864.31,5
2024-10-17,Store_C,Home & Garden,East,600.93,5
2024-10-17,Store_C,Sports,North,396.9,4
2024-10-17,Store_C,Food & Beverages,North,1317.88,5
2024-10-18,Store_A,Electronics,West,2762.41,9
2024-10-18,Store_A,Clothing,South,842.57,5
2024-10-18,Store_A,Home & Garden,East,717.04,5
2024-10-18,Store_A,Sports,South,613.78,7
2024-10-18,Store_A,Food & Beverages,North,1259.18,5
2024-10-18,Store_B,Electronics,North,1089.71,3
2024-10-18,Store_B,Clothing,West,893.05,5
2024-10-18,Store_B,Home & Garden,West,671.72,5
2024-10-18,Store_B,Sports,West,433.68,5
2024-10-18,Store_B,Food & Beverages,North,1654.51,6
2024-10-18,Store_C,Electronics,South,1181.98,3
2024-10-18,Store_C,Clothing,East,563.02,3
2024-10-18,Store_C,Home & Garden,South,417.66,3
2024-10-18,Store_C,Sports,South,416.98,5
2024-10-18,Store_C,Food & Beverages,West,1013.84,4
2024-10-19,Store_A,Electronics,West,1580.97,5
2024-10-19,Store_A,Clothing,West,785.31,4
2024-10-19,Store_A,Home & Garden,North,732.27,6
2024-10-19,Store_A,Sports,North,513.4,6
2024-10-19,Store_A,Food & Beverages,East,1275.18,5
2024-10-19,Store_B,Electronics,West,1162.75,3
2024-10-19,Store_B,Clothing,East,852.44,5
2024-10-19,Store_B,Home & Garden,South,539.53,4
2024-10-19,Store_B,Sports,East,329.37,4
2024-10-19,Store_B,Food & Beverages,North,893.57,3
2024-10-19,Store_C,Electronics,North,1072.89,3
2024-10-19,Store_C,Clothing,East,555.42,3
2024-10-19,Store_C,Home & Garden,West,410.54,3
2024-10-19,Store_C,Sports,North,286.12,3
2024-10-19,Store_C,Food & Beverages,South,916.92,3
2024-10-20,Store_A,Electronics,West,1720.09,5
2024-10-20,Store_A,Clothing,North,1383.08,8
2024-10-20,Store_A,Home & Garden,North,886.04,7
2024-10-20,Store_A,Sports,West,371.6,4
2024-10-20,Store_A,Food & Beverages,North,1102.71,4
2024-10-20,Store_B,Electronics,East,1037.22,3
2024-10-20,Store_B,Clothing,North,685.46,4
2024-10-20,Store_B,Home & Garden,North,457.55,3
2024-10-20,Store_B,Sports,East,310.08,3
2024-10-20,Store_B,Food & Beverages,West,1139.71,4
2024-10-20,Store_C,Electronics,South,1142.54,3
2024-10-20,Store_C,Clothing,South,629.71,3
2024-10-20,Store_C,Home & Garden,East,359.08,2
2024-10-20,Store_C,Sports,North,288.61,3
2024-10-20,Store_C,Food & Beverages,West,638.07,2
2024-10-21,Store_A,Electronics,South,2263.79,7
2024-10-21,Store_A,Clothing,South,1249.17,7
2024-10-21,Store_A,Home & Garden,West,954.56,7
2024-10-21,Store_A,Sports,South,570.5,7
2024-10-21,Store_A,Food & Beverages,North,1869.5,7
2024-10-21,Store_B,Electronics,West,1629.48,5
2024-10-21,Store_B,Clothing,East,1053.22,6
2024-10-21,Store_B,Home & Garden,West,765.54,6
2024-10-21,Store_B,Sports,West,394.56,4
2024-10-21,Store_B,Food & Beverages,West,882.55,3
2024-10-21,Store_C,Electronics,West,1055.02,3
2024-10-21,Store_C,Clothing,North,705.32,4
2024-10-21,Store_C,Home & Garden,East,511.13,4
2024-10-21,Store_C,Sports,West,362.8,4
2024-10-21,Store_C,Food & Beverages,North,1280.77,5
2024-10-22,Store_A,Electronics,North,2456.11,8
2024-10-22,Store_A,Clothing,East,908.57,5
2024-10-22,Store_A,Home & Garden,North,736.63,6
2024-10-22,Store_A,Sports,West,540.5,6
2024-10-22,Store_A,Food & Beverages,West,1497.87,6
2024-10-22,Store_B,Electronics,North,2012.56,6
2024-10-22,Store_B,Clothing,South,857.7,5
2024-10-22,Store_B,Home & Garden,West,647.6,5
2024-10-22,Store_B,Sports,South,443.8,5
2024-10-22,Store_B,Food & Beverages,East,1520.92,6
2024-10-22,Store_C,Electronics,West,1194.48,3
2024-10-22,Store_C,Clothing,South,598.48,3
2024-10-22,Store_C,Home & Garden,West,622.13,5
2024-10-22,Store_C,Sports,East,309.42,3
2024-10-22,Store_C,Food & Beverages,North,1056.44,4
2024-10-23,Store_A,Electronics,South,2492.02,8
2024-10-23,Store_A,Clothing,North,1369.53,8
2024-10-23,Store_A,Home & Garden,North,818.93,6
2024-10-23,Store_A,Sports,West,507.51,6
2024-10-23,Store_A,Food & Beverages,West,1662.99,6
2024-10-23,Store_B,Electronics,East,1945.89,6
2024-10-23,Store_B,Clothing,North,818.89,5
2024-10-23,Store_B,Home & Garden,South,691.89,5
2024-10-23,Store_B,Sports,North,588.99,7
2024-10-23,Store_B,Food & Beverages,West,1223.71,5
2024-10-23,Store_C,Electronics,East,1414.73,4
2024-10-23,Store_C,Clothing,South,793.99,4
2024-10-23,Store_C,Home & Garden,West,726.45,6
2024-10-23,Store_C,Sports,West,365.31,4
2024-10-23,Store_C,Food & Beverages,North,1179.41,4
2024-10-24,Store_A,Electronics,North,2386.62,7
2024-10-24,Store_A,Clothing,South,885.91,5
2024-10-24,Store_A,Home & Garden,North,769.44,6
2024-10-24,Store_A,Sports,North,564.12,7
2024-10-24,Store_A,Food & Beverages,South,2120.22,8
2024-10-24,Store_B,Electronics,South,1442.42,4
2024-10-24,Store_B,Clothing,South,1044.84,6
2024-10-24,Store_B,Home & Garden,West,555.15,4
2024-10-24,Store_B,Sports,South,480.05,6
2024-10-24,Store_B,Food & Beverages,East,1159.21,4
2024-10-24,Store_C,Electronics,North,1328.99,4
2024-10-24,Store_C,Clothing,North,710.74,4
2024-10-24,Store_C,Home & Garden,East,579.61,4
2024-10-24,Store_C,Sports,South,283.94,3
2024-10-24,Store_C,Food & Beverages,West,1025.33,4
2024-10-25,Store_A,Electronics,East,1313.93,4
2024-10-25,Store_A,Clothing,North,1131.77,7
2024-10-25,Store_A,Home & Garden,North,878.26,7
2024-10-25,Store_A,Sports,West,486.58,6
2024-10-25,Store_A,Food & Beverages,South,1786.66,7
2024-10-25,Store_B,Electronics,East,1644.99,5
2024-10-25,Store_B,Clothing,West,763.33,4
2024-10-25,Store_B,Home & Garden,North,545.16,4
2024-10-25,Store_B,Sports,West,344.08,4
2024-10-25,Store_B,Food & Beverages,South,862.53,3
2024-10-25,Store_C,Electronics,North,1432.62,4
2024-10-25,Store_C,Clothing,South,884.31,5
2024-10-25,Store_C,Home & Garden,West,727.29,6
2024-10-25,Store_C,Sports,North,289.92,3
2024-10-25,Store_C,Food & Beverages,West,1079.12,4
2024-10-26,Store_A,Electronics,East,1922.11,6
2024-10-26,Store_A,Clothing,West,975.73,6
2024-10-26,Store_A,Home & Garden,West,716.46,5
2024-10-26,Store_A,Sports,East,428.65,5
2024-10-26,Store_A,Food & Beverages,East,1383.27,5
2024-10-26,Store_B,Electronics,South,1187.59,3
2024-10-26,Store_B,Clothing,South,557.89,3
2024-10-26,Store_B,Home & Garden,South,571.94,4
2024-10-26,Store_B,Sports,North,384.32,4
2024-10-26,Store_B,Food & Beverages,North,1190.68,4
2024-10-26,Store_C,Electronics,North,1068.59,3
2024-10-26,Store_C,Clothing,East,582.65,3
2024-10-26,Store_C,Home & Garden,East,471.23,3
2024-10-26,Store_C,Sports,South,269.8,3
2024-10-26,Store_C,Food & Beverages,North,1010.97,4
2024-10-27,Store_A,Electronics,West,1838.21,6
2024-10-27,Store_A,Clothing,South,1093.41,6
2024-10-27,Store_A,Home & Garden,West,650.74,5
2024-10-27,Store_A,Sports,South,448.79,5
2024-10-27,Store_A,Food & Beverages,West,1464.75,6
2024-10-27,Store_B,Electronics,North,1428.86,4
2024-10-27,Store_B,Clothing,North,667.85,4
2024-10-27,Store_B,Home & Garden,West,514.35,4
2024-10-27,Store_B,Sports,East,450.39,5
2024-10-27,Store_B,Food & Beverages,West,1380.49,5
2024-10-27,Store_C,Electronics,North,1261.08,4
2024-10-27,Store_C,Clothing,West,572.72,3
2024-10-27,Store_C,Home & Garden,South,544.72,4
2024-10-27,Store_C,Sports,North,337.44,4
2024-10-27,Store_C,Food & Beverages,South,912.74,3
2024-10-28,Store_A,Electronics,South,2312.55,7
2024-10-28,Store_A,Clothing,South,915.08,5
2024-10-28,Store_A,Home & Garden,West,864.75,7
2024-10-28,Store_A,Sports,North,569.39,7
2024-10-28,Store_A,Food & Beverages,North,1550.11,6
2024-10-28,Store_B,Electronics,North,1447.78,4
2024-10-28,Store_B,Clothing,West,886.85,5
2024-10-28,Store_B,Home & Garden,South,671.05,5
2024-10-28,Store_B,Sports,North,430.17,5
2024-10-28,Store_B,Food & Beverages,North,1069.53,4
2024-10-28,Store_C,Electronics,West,1344.96,4
2024-10-28,Store_C,Clothing,West,484.66,3
2024-10-28,Store_C,Home & Garden,South,458.78,3
2024-10-28,Store_C,Sports,South,346.61,4
2024-10-28,Store_C,Food & Beverages,West,1000.27,4
2024-10-29,Store_A,Electronics,North,2282.12,7
2024-10-29,Store_A,Clothing,East,1065.8,6
2024-10-29,Store_A,Home & Garden,North,771.31,6
2024-10-29,Store_A,Sports,South,656.32,8
2024-10-29,Store_A,Food & Beverages,South,1468.53,6
2024-10-29,Store_B,Electronics,South,1752.92,5
2024-10-29,Store_B,Clothing,North,681.85,4
2024-10-29,Store_B,Home & Garden,South,643.64,5
2024-10-29,Store_B,Sports,South,393.22,4
2024-10-29,Store_B,Food & Beverages,South,1372.55,5
2024-10-29,Store_C,Electronics,North,1273.2,4
2024-10-29,Store_C,Clothing,West,784.57,4
2024-10-29,Store_C,Home & Garden,South,615.63,5
2024-10-29,Store_C,Sports,North,379.8,4
2024-10-29,Store_C,Food & Beverages,West,1230.72,5
2024-10-30,Store_A,Electronics,West,2571.89,8
2024-10-30,Store_A,Clothing,East,842.87,5
2024-10-30,Store_A,Home & Garden,East,848.38,7
2024-10-30,Store_A,Sports,East,443.72,5
2024-10-30,Store_A,Food & Beverages,South,1288.07,5
2024-10-30,Store_B,Electronics,South,1606.05,5
2024-10-30,Store_B,Clothing,West,893.46,5
2024-10-30,Store_B,Home & Garden,North,682.84,5
2024-10-30,Store_B,Sports,North,427.67,5
2024-10-30,Store_B,Food & Beverages,West,1288.84,5
2024-10-30,Store_C,Electronics,North,1377.41,4
2024-10-30,Store_C,Clothing,West,843.53,5
2024-10-30,Store_C,Home & Garden,East,538.66,4
2024-10-30,Store_C,Sports,West,372.76,4
2024-10-30,Store_C,Food & Beverages,East,1064.54,4
2024-10-31,Store_A,Electronics,West,1758.27,5
2024-10-31,Store_A,Clothing,South,1247.75,7
2024-10-31,Store_A,Home & Garden,East,840.15,7
2024-10-31,Store_A,Sports,West,595.01,7
2024-10-31,Store_A,Food & Beverages,North,1425.11,5
2024-10-31,Store_B,Electronics,North,1515.8,5
2024-10-31,Store_B,Clothing,East,807.77,5
2024-10-31,Store_B,Home & Garden,East,723.77,6
2024-10-31,Store_B,Sports,South,407.73,5
2024-10-31,Store_B,Food & Beverages,South,973.31,4
2024-10-31,Store_C,Electronics,North,1210.08,4
2024-10-31,Store_C,Clothing,North,667.33,4
2024-10-31,Store_C,Home & Garden,South,571.82,4
2024-10-31,Store_C,Sports,West,369.47,4
2024-10-31,Store_C,Food & Beverages,South,990.99,4
2024-11-01,Store_A,Electronics,East,2834.79,9
2024-11-01,Store_A,Clothing,North,1394.84,8
2024-11-01,Store_A,Home & Garden,West,1271.87,10
2024-11-01,Store_A,Sports,East,917.82,11
2024-11-01,Store_A,Food & Beverages,North,2296.34,9
2024-11-01,Store_B,Electronics,North,1912.96,6
2024-11-01,Store_B,Clothing,East,1128.85,7
2024-11-01,Store_B,Home & Garden,North,1124.64,9
2024-11-01,Store_B,Sports,East,788.36,9
2024-11-01,Store_B,Food & Beverages,South,1870.54,7
2024-11-01,Store_C,Electronics,West,1989.11,6
2024-11-01,Store_C,Clothing,North,1161.53,7
2024-11-01,Store_C,Home & Garden,West,634.27,5
2024-11-01,Store_C,Sports,East,537.66,6
2024-11-01,Store_C,Food & Beverages,North,1687.36,7
2024-11-02,Store_A,Electronics,West,2808.51,9
2024-11-02,Store_A,Clothing,West,1353.2,8
2024-11-02,Store_A,Home & Garden,North,985.57,8
2024-11-02,Store_A,Sports,North,548.14,6
2024-11-02,Store_A,Food & Beverages,North,1649.84,6
2024-11-02,Store_B,Electronics,North,1404.01,4
2024-11-02,Store_B,Clothing,North,816.09,5
2024-11-02,Store_B,Home & Garden,North,838.56,6
2024-11-02,Store_B,Sports,West,544.0,6
2024-11-02,Store_B,Food & Beverages,South,1839.98,7
2024-11-02,Store_C,Electronics,West,1589.76,5
2024-11-02,Store_C,Clothing,South,782.27,4
2024-11-02,Store_C,Home & Garden,North,635.95,5
2024-11-02,Store_C,Sports,North,527.23,6
2024-11-02,Store_C,Food & Beverages,West,1012.43,4
2024-11-03,Store_A,Electronics,North,2953.54,9
2024-11-03,Store_A,Clothing,South,1358.39,8
2024-11-03,Store_A,Home & Garden,North,715.98,5
2024-11-03,Store_A,Sports,North,744.12,9
2024-11-03,Store_A,Food & Beverages,West,1613.1,6
2024-11-03,Store_B,Electronics,East,2268.24,7
2024-11-03,Store_B,Clothing,South,1198.8,7
2024-11-03,Store_B,Home & Garden,West,784.13,6
2024-11-03,Store_B,Sports,West,483.53,6
2024-11-03,Store_B,Food & Beverages,North,1578.43,6
2024-11-03,Store_C,Electronics,North,1779.95,5
2024-11-03,Store_C,Clothing,South,801.29,5
2024-11-03,Store_C,Home & Garden,North,569.87,4
2024-11-03,Store_C,Sports,North,380.47,4
2024-11-03,Store_C,Food & Beverages,North,1176.55,4
2024-11-04,Store_A,Electronics,South,3142.89,10
2024-11-04,Store_A,Clothing,East,1709.3,10
2024-11-04,Store_A,Home & Garden,East,1001.48,8
2024-11-04,Store_A,Sports,South,1060.08,13
2024-11-04,Store_A,Food & Beverages,South,2358.85,9
2024-11-04,Store_B,Electronics,West,2258.87,7
2024-11-04,Store_B,Clothing,South,1203.01,7
2024-11-04,Store_B,Home & Garden,South,685.82,5
2024-11-04,Store_B,Sports,North,529.71,6
2024-11-04,Store_B,Food & Beverages,North,2410.66,10
2024-11-04,Store_C,Electronics,North,1661.76,5
2024-11-04,Store_C,Clothing,South,1000.68,6
2024-11-04,Store_C,Home & Garden,West,545.72,4
2024-11-04,Store_C,Sports,West,366.43,4
2024-11-04,Store_C,Food & Beverages,North,1564.97,6
2024-11-05,Store_A,Electronics,North,2941.58,9
2024-11-05,Store_A,Clothing,West,1711.89,10
2024-11-05,Store_A,Home & Garden,West,1147.71,9
2024-11-05,Store_A,Sports,North,999.27,12
2024-11-05,Store_A,Food & Beverages,South,2355.31,9
2024-11-05,Store_B,Electronics,West,2584.55,8
2024-11-05,Store_B,Clothing,East,961.49,6
2024-11-05,Store_B,Home & Garden,West,964.18,8
2024-11-05,Store_B,Sports,North,411.34,5
2024-11-05,Store_B,Food & Beverages,South,2105.7,8
2024-11-05,Store_C,Electronics,South,2284.99,7
2024-11-05,Store_C,Clothing,North,1188.8,7
2024-11-05,Store_C,Home & Garden,West,596.59,4
2024-11-05,Store_C,Sports,South,537.86,6
2024-11-05,Store_C,Food & Beverages,South,1530.84,6
2024-11-06,Store_A,Electronics,South,2295.38,7
2024-11-06,Store_A,Clothing,South,1387.43,8
2024-11-06,Store_A,Home & Garden,South,1200.02,10
2024-11-06,Store_A,Sports,East,917.97,11
2024-11-06,Store_A,Food & Beverages,East,2539.4,10
2024-11-06,Store_B,Electronics,North,2506.66,8
2024-11-06,Store_B,Clothing,South,1060.56,6
2024-11-06,Store_B,Home & Garden,West,1184.68,9
2024-11-06,Store_B,Sports,South,710.47,8
2024-11-06,Store_B,Food & Beverages,North,1578.45,6
2024-11-06,Store_C,Electronics,South,2299.13,7
2024-11-06,Store_C,Clothing,North,927.59,5
2024-11-06,Store_C,Home & Garden,East,735.26,6
2024-11-06,Store_C,Sports,North,544.41,6
2024-11-06,Store_C,Food & Beverages,South,1644.62,6
2024-11-07,Store_A,Electronics,East,2789.68,9
2024-11-07,Store_A,Clothing,West,1371.35,8
2024-11-07,Store_A,Home & Garden,West,1074.76,8
2024-11-07,Store_A,Sports,North,932.83,11
2024-11-07,Store_A,Food & Beverages,West,1891.46,7
2024-11-07,Store_B,Electronics,East,2545.12,8
2024-11-07,Store_B,Clothing,East,1251.92,7
2024-11-07,Store_B,Home & Garden,East,1014.89,8
2024-11-07,Store_B,Sports,South,765.34,9
2024-11-07,Store_B,Food & Beverages,East,1488.64,6
2024-11-07,Store_C,Electronics,South,2338.11,7
2024-11-07,Store_C,Clothing,North,1185.77,7
2024-11-07,Store_C,Home & Garden,South,624.11,5
2024-11-07,Store_C,Sports,North,370.46,4
2024-11-07,Store_C,Food & Beverages,South,1253.52,5
2024-11-08,Store_A,Electronics,North,2641.67,8
2024-11-08,Store_A,Clothing,South,1828.56,11
2024-11-08,Store_A,Home & Garden,South,1003.82,8
2024-11-08,Store_A,Sports,West,902.64,11
2024-11-08,Store_A,Food & Beverages,West,2414.75,10
2024-11-08,Store_B,Electronics,West,2053.77,6
2024-11-08,Store_B,Clothing,North,1390.98,8
2024-11-08,Store_B,Home & Garden,East,1069.74,8
2024-11-08,Store_B,Sports,East,491.29,6
2024-11-08,Store_B,Food & Beverages,East,1538.85,6
2024-11-08,Store_C,Electronics,West,1839.05,6
2024-11-08,Store_C,Clothing,South,1064.54,6
2024-11-08,Store_C,Home & Garden,South,482.94,4
2024-11-08,Store_C,Sports,West,505.1,6
2024-11-08,Store_C,Food & Beverages,West,1385.32,5
2024-11-09,Store_A,Electronics,East,2829.81,9
2024-11-09,Store_A,Clothing,East,1486.59,9
2024-11-09,Store_A,Home & Garden,West,846.06,7
2024-11-09,Store_A,Sports,East,710.61,8
2024-11-09,Store_A,Food & Beverages,South,2094.87,8
2024-11-09,Store_B,Electronics,South,1972.08,6
2024-11-09,Store_B,Clothing,North,1194.03,7
2024-11-09,Store_B,Home & Garden,West,801.07,6
2024-11-09,Store_B,Sports,West,635.23,7
2024-11-09,Store_B,Food & Beverages,North,1647.42,6
2024-11-09,Store_C,Electronics,East,1312.61,4
2024-11-09,Store_C,Clothing,North,720.1,4
2024-11-09,Store_C,Home & Garden,North,314.52,2
2024-11-09,Store_C,Sports,East,352.44,4
2024-11-09,Store_C,Food & Beverages,North,1149.14,4
2024-11-10,Store_A,Electronics,East,2211.8,7
2024-11-10,Store_A,Clothing,East,1400.15,8
2024-11-10,Store_A,Home & Garden,East,864.27,7
2024-11-10,Store_A,Sports,North,537.24,6
2024-11-10,Store_A,Food & Beverages,North,1916.16,7
2024-11-10,Store_B,Electronics,North,1687.01,5
2024-11-10,Store_B,Clothing,West,1093.39,6
2024-11-10,Store_B,Home & Garden,West,782.5,6
2024-11-10,Store_B,Sports,North,456.85,5
2024-11-10,Store_B,Food & Beverages,North,1238.34,5
2024-11-10,Store_C,Electronics,North,1507.21,5
2024-11-10,Store_C,Clothing,East,781.76,4
2024-11-10,Store_C,Home & Garden,North,533.31,4
2024-11-10,Store_C,Sports,West,489.23,6
2024-11-10,Store_C,Food & Beverages,South,1042.9,4
2024-11-11,Store_A,Electronics,West,3173.46,10
2024-11-11,Store_A,Clothing,North,1642.53,10
2024-11-11,Store_A,Home & Garden,West,1278.76,10
2024-11-11,Store_A,Sports,West,654.44,8
2024-11-11,Store_A,Food & Beverages,West,2335.82,9
2024-11-11,Store_B,Electronics,East,2311.3,7
2024-11-11,Store_B,Clothing,North,1195.58,7
2024-11-11,Store_B,Home & Garden,South,995.46,8
2024-11-11,Store_B,Sports,North,529.34,6
2024-11-11,Store_B,Food & Beverages,East,1744.6,7
2024-11-11,Store_C,Electronics,South,2491.68,8
2024-11-11,Store_C,Clothing,South,971.31,6
2024-11-11,Store_C,Home & Garden,East,691.59,5
2024-11-11,Store_C,Sports,South,495.25,6
2024-11-11,Store_C,Food & Beverages,North,1611.45,6
2024-11-12,Store_A,Electronics,North,2863.68,9
2024-11-12,Store_A,Clothing,East,1545.44,9
2024-11-12,Store_A,Home & Garden,South,1133.8,9
2024-11-12,Store_A,Sports,North,1015.17,12
2024-11-12,Store_A,Food & Beverages,South,2690.6,11
2024-11-12,Store_B,Electronics,West,1889.75,6
2024-11-12,Store_B,Clothing,South,1390.42,8
2024-11-12,Store_B,Home & Garden,North,860.22,7
2024-11-12,Store_B,Sports,West,624.49,7
2024-11-12,Store_B,Food & Beverages,South,1841.25,7
2024-11-12,Store_C,Electronics,South,2165.94,7
2024-11-12,Store_C,Clothing,South,1072.98,6
2024-11-12,Store_C,Home & Garden,South,672.83,5
2024-11-12,Store_C,Sports,West,523.92,6
2024-11-12,Store_C,Food & Beverages,West,1443.42,6
2024-11-13,Store_A,Electronics,South,3069.46,10
2024-11-13,Store_A,Clothing,South,1802.48,11
2024-11-13,Store_A,Home & Garden,West,1251.63,10
2024-11-13,Store_A,Sports,East,630.24,7
2024-11-13,Store_A,Food & Beverages,South,2258.25,9
2024-11-13,Store_B,Electronics,South,2113.19,7
2024-11-13,Store_B,Clothing,East,1414.2,8
2024-11-13,Store_B,Home & Garden,North,1048.38,8
2024-11-13,Store_B,Sports,West,731.14,9
2024-11-13,Store_B,Food & Beverages,North,1662.58,6
2024-11-13,Store_C,Electronics,North,1651.02,5
2024-11-13,Store_C,Clothing,East,1235.97,7
2024-11-13,Store_C,Home & Garden,South,777.78,6
2024-11-13,Store_C,Sports,South,478.4,5
2024-11-13,Store_C,Food & Beverages,East,962.48,4
2024-11-14,Store_A,Electronics,North,2870.5,9
2024-11-14,Store_A,Clothing,West,1781.59,11
2024-11-14,Store_A,Home & Garden,West,1200.81,10
2024-11-14,Store_A,Sports,West,899.7,11
2024-11-14,Store_A,Food & Beverages,North,2344.61,9
2024-11-14,Store_B,Electronics,West,2114.76,7
2024-11-14,Store_B,Clothing,North,1484.08,9
2024-11-14,Store_B,Home & Garden,West,917.03,7
2024-11-14,Store_B,Sports,West,635.92,7
2024-11-14,Store_B,Food & Beverages,North,1683.25,7
2024-11-14,Store_C,Electronics,West,1081.69,3
2024-11-14,Store_C,Clothing,North,973.71,6
2024-11-14,Store_C,Home & Garden,West,518.94,4
2024-11-14,Store_C,Sports,East,515.87,6
2024-11-14,Store_C,Food & Beverages,North,1880.82,7
2024-11-15,Store_A,Electronics,West,2744.31,9
2024-11-15,Store_A,Clothing,West,1842.97,11
2024-11-15,Store_A,Home & Garden,West,1066.47,8
2024-11-15,Store_A,Sports,North,874.14,10
2024-11-15,Store_A,Food & Beverages,North,2897.85,12
2024-11-15,Store_B,Electronics,East,2248.97,7
2024-11-15,Store_B,Clothing,South,1277.47,7
2024-11-15,Store_B,Home & Garden,West,961.63,8
2024-11-15,Store_B,Sports,South,784.71,9
2024-11-15,Store_B,Food & Beverages,West,2146.63,8
2024-11-15,Store_C,Electronics,South,1832.15,6
2024-11-15,Store_C,Clothing,West,1029.03,6
2024-11-15,Store_C,Home & Garden,North,788.96,6
2024-11-15,Store_C,Sports,North,401.51,5
2024-11-15,Store_C,Food & Beverages,South,1781.61,7
2024-11-16,Store_A,Electronics,East,2607.27,8
2024-11-16,Store_A,Clothing,East,1237.08,7
2024-11-16,Store_A,Home & Garden,West,758.04,6
2024-11-16,Store_A,Sports,East,628.08,7
2024-11-16,Store_A,Food & Beverages,South,1765.62,7
2024-11-16,Store_B,Electronics,West,1886.01,6
